"sales_key","sales_order_number","order_date","product_key","reseller_key","employee_key","sales_teritory_key","quantity","unit_price","sales","cost"
39921,SO51828,2019-08-23,545,79,282,3,"4",$24.29,$97.16,$71.91
39922,SO51828,2019-08-23,465,79,282,3,"4",$14.69,$58.76,$36.64
39923,SO51828,2019-08-23,372,79,282,3,"4","$1,466.01","$5,864.04","$6,219.79"
39924,SO51828,2019-08-23,483,79,282,3,"4",$72,$288,$179.52
39925,SO51828,2019-08-23,477,79,282,3,"4",$2.99,$11.96,$7.47
39926,SO51828,2019-08-23,472,79,282,3,"4",$38.1,$152.4,$95
39927,SO51828,2019-08-23,546,79,282,3,"4",$37.25,$149,$110.27
39928,SO51828,2019-08-23,581,79,282,3,"4","$1,020.59","$4,082.36","$4,330.04"
39929,SO51828,2019-08-23,214,79,282,3,"4",$20.99,$83.96,$52.35
39930,SO53582,2019-09-24,487,223,282,3,"4",$32.99,$131.96,$82.27
39931,SO53582,2019-09-24,484,223,282,3,"4",$4.77,$19.08,$11.89
39932,SO53582,2019-09-24,491,223,282,3,"4",$32.39,$129.56,$166.29
39933,SO55324,2019-10-29,222,523,282,3,"4",$20.99,$83.96,$52.35
39934,SO55324,2019-10-29,418,523,282,3,"4",$356.9,"$1,427.6","$1,443.77"
39935,SO55324,2019-10-29,482,523,282,3,"4",$5.39,$21.56,$13.45
39936,SO55324,2019-10-29,581,523,282,3,"4","$1,020.59","$4,082.36","$4,330.04"
39937,SO57121,2019-11-18,606,79,282,3,"4",$323.99,"$1,295.96","$1,374.6"
39938,SO57121,2019-11-18,545,79,282,3,"4",$24.29,$97.16,$71.91
39939,SO57121,2019-11-18,584,79,282,3,"4",$323.99,"$1,295.96","$1,374.6"
39940,SO57121,2019-11-18,582,79,282,3,"4","$1,020.59","$4,082.36","$4,330.04"
39941,SO57121,2019-11-18,490,79,282,3,"4",$32.39,$129.56,$166.29
39942,SO57186,2019-11-29,599,546,282,3,"4",$323.99,"$1,295.96","$1,178.32"
39943,SO57186,2019-11-29,543,546,282,3,"4",$37.25,$149,$110.27
39944,SO57186,2019-11-29,524,546,282,3,"4",$158.43,$633.72,$578.38
39945,SO57186,2019-11-29,400,546,282,3,"4",$37.15,$148.6,$109.97
39946,SO57186,2019-11-29,596,546,282,3,"4",$323.99,"$1,295.96","$1,178.32"
39947,SO57186,2019-11-29,593,546,282,3,"4",$338.99,"$1,355.96","$1,232.87"
39948,SO57186,2019-11-29,591,546,282,3,"4",$338.99,"$1,355.96","$1,232.87"
39949,SO59016,2019-12-19,471,223,282,3,"4",$38.1,$152.4,$95
39950,SO61210,2020-01-14,472,523,282,3,"4",$38.1,$152.4,$95
39951,SO61210,2020-01-14,231,523,282,3,"4",$29.99,$119.96,$153.97
39952,SO61210,2020-01-14,580,523,282,3,"4","$1,020.59","$4,082.36","$4,330.04"
39953,SO61210,2020-01-14,605,523,282,3,"4",$323.99,"$1,295.96","$1,374.6"
39954,SO63257,2020-02-24,384,79,282,3,"4",$672.29,"$2,689.16","$2,852.32"
39955,SO63257,2020-02-24,490,79,282,3,"4",$32.39,$129.56,$166.29
39956,SO63257,2020-02-24,374,79,282,3,"4","$1,466.01","$5,864.04","$6,219.79"
39957,SO63257,2020-02-24,382,79,282,3,"4",$672.29,"$2,689.16","$2,852.32"
39958,SO63257,2020-02-24,471,79,282,3,"4",$38.1,$152.4,$95
39959,SO63257,2020-02-24,225,79,282,3,"4",$5.39,$21.56,$27.69
39960,SO63257,2020-02-24,582,79,282,3,"4","$1,020.59","$4,082.36","$4,330.04"
39961,SO63291,2020-02-28,597,546,282,3,"4",$323.99,"$1,295.96","$1,178.32"
39962,SO63291,2020-02-28,490,546,282,3,"4",$32.39,$129.56,$166.29
39963,SO63291,2020-02-28,511,546,282,3,"4",$218.45,$873.8,$797.5
39964,SO63291,2020-02-28,475,546,282,3,"4",$41.99,$167.96,$104.71
39965,SO63291,2020-02-28,593,546,282,3,"4",$338.99,"$1,355.96","$1,232.87"
39966,SO67347,2020-04-29,382,523,282,3,"4",$672.29,"$2,689.16","$2,852.32"
39967,SO67347,2020-04-29,581,523,282,3,"4","$1,020.59","$4,082.36","$4,330.04"
39968,SO67347,2020-04-29,463,523,282,3,"4",$14.69,$58.76,$36.64
39969,SO67347,2020-04-29,606,523,282,3,"4",$323.99,"$1,295.96","$1,374.6"
39970,SO67347,2020-04-29,390,523,282,3,"4",$672.29,"$2,689.16","$2,852.32"
39971,SO69503,2020-05-20,604,79,282,3,"4",$323.99,"$1,295.96","$1,374.6"
39972,SO69503,2020-05-20,583,79,282,3,"4","$1,020.59","$4,082.36","$4,330.04"
39973,SO69503,2020-05-20,380,79,282,3,"4","$1,466.01","$5,864.04","$6,219.79"
39974,SO69503,2020-05-20,374,79,282,3,"4","$1,466.01","$5,864.04","$6,219.79"
39975,SO69503,2020-05-20,378,79,282,3,"4","$1,466.01","$5,864.04","$6,219.79"
39976,SO69503,2020-05-20,484,79,282,3,"4",$4.77,$19.08,$11.89
39977,SO69561,2020-05-31,471,546,282,3,"4",$38.1,$152.4,$95
39978,SO69561,2020-05-31,488,546,282,3,"4",$32.39,$129.56,$166.29
39979,SO69561,2020-05-31,400,546,282,3,"4",$37.15,$148.6,$109.97
39980,SO69561,2020-05-31,234,546,282,3,"4",$29.99,$119.96,$153.97
39981,SO69561,2020-05-31,465,546,282,3,"4",$14.69,$58.76,$36.64
39982,SO69561,2020-05-31,298,546,282,3,"4",$809.76,"$3,239.04","$2,956.16"
39983,SO69561,2020-05-31,512,546,282,3,"4",$218.45,$873.8,$797.5
39984,SO69561,2020-05-31,525,546,282,3,"4",$158.43,$633.72,$578.38
39985,SO43869,2017-08-14,345,650,282,1,"4","$2,039.99","$8,159.96","$7,648.62"
39986,SO44492,2017-11-04,350,697,282,1,"4","$2,024.99","$8,099.96","$7,592.38"
39987,SO44492,2017-11-04,348,697,282,1,"4","$2,024.99","$8,099.96","$7,592.38"
39988,SO44492,2017-11-04,351,697,282,1,"4","$2,024.99","$8,099.96","$7,592.38"
39989,SO44492,2017-11-04,296,697,282,1,"4",$714.7,"$2,858.8","$2,468.11"
39990,SO44788,2017-12-27,304,169,282,1,"4",$714.7,"$2,858.8","$2,468.11"
39991,SO44796,2017-12-29,342,438,282,1,"4",$419.46,"$1,677.84","$1,652.59"
39992,SO45274,2018-02-05,349,697,282,1,"4","$2,024.99","$8,099.96","$7,592.38"
39993,SO45274,2018-02-05,345,697,282,1,"4","$2,039.99","$8,159.96","$7,648.62"
39994,SO45572,2018-03-25,315,438,282,1,"4",$874.79,"$3,499.16","$3,538.83"
39995,SO45572,2018-03-25,322,438,282,1,"4",$419.46,"$1,677.84","$1,652.59"
39996,SO46032,2018-05-03,215,697,282,1,"4",$20.19,$80.76,$48.11
39997,SO46032,2018-05-03,351,697,282,1,"4","$2,024.99","$8,099.96","$7,592.38"
39998,SO46032,2018-05-03,346,697,282,1,"4","$2,039.99","$8,159.96","$7,648.62"
39999,SO46051,2018-05-13,349,650,282,1,"4","$2,024.99","$8,099.96","$7,592.38"
40000,SO46372,2018-06-21,345,169,282,1,"4",$850,"$3,400","$7,648.62"
40001,SO46382,2018-06-25,319,438,282,1,"4",$874.79,"$3,499.16","$3,538.83"
40002,SO46944,2018-08-03,420,697,282,1,"4",$141.62,$566.48,$419.18
40003,SO46944,2018-08-03,411,697,282,1,"4",$125.42,$501.68,$371.23
40004,SO46944,2018-08-03,468,697,282,1,"4",$22.79,$91.16,$62.68
40005,SO46944,2018-08-03,409,697,282,1,"4",$209.26,$837.04,$743.28
40006,SO46944,2018-08-03,399,697,282,1,"4",$33.77,$135.08,$99.97
40007,SO46966,2018-08-09,412,43,282,1,"4",$180.13,$720.52,$533.18
40008,SO46972,2018-08-10,367,650,282,1,"4",$647.99,"$2,591.96","$2,393.74"
40009,SO46972,2018-08-10,399,650,282,1,"4",$33.77,$135.08,$99.97
40010,SO46972,2018-08-10,420,650,282,1,"4",$141.62,$566.48,$419.18
40011,SO46972,2018-08-10,427,650,282,1,"4",$209.26,$837.04,$743.28
40012,SO46972,2018-08-10,393,650,282,1,"4",$137.69,$550.76,$407.57
40013,SO46972,2018-08-10,360,650,282,1,"4","$1,229.46","$4,917.84","$4,423.24"
40014,SO47699,2018-10-19,343,698,282,1,"4",$469.79,"$1,879.16","$1,946.83"
40015,SO47970,2018-11-02,410,697,282,1,"4",$36.45,$145.8,$107.88
40016,SO47970,2018-11-02,468,697,282,1,"4",$22.79,$91.16,$62.68
40017,SO47991,2018-11-07,469,43,282,1,"4",$22.79,$91.16,$62.68
40018,SO47991,2018-11-07,364,43,282,1,"4",$647.99,"$2,591.96","$2,393.74"
40019,SO47999,2018-11-09,360,650,282,1,"4","$1,229.46","$4,917.84","$4,423.24"
40020,SO47999,2018-11-09,354,650,282,1,"4","$1,242.85","$4,971.4","$4,471.42"
40021,SO47999,2018-11-09,469,650,282,1,"4",$22.79,$91.16,$62.68
40022,SO47999,2018-11-09,393,650,282,1,"4",$137.69,$550.76,$407.57
40023,SO48385,2018-12-28,327,438,282,1,"4",$469.79,"$1,879.16","$1,946.83"
40024,SO48385,2018-12-28,329,438,282,1,"4",$469.79,"$1,879.16","$1,946.83"
40025,SO49095,2019-02-12,362,697,282,1,"4","$1,229.46","$4,917.84","$4,423.24"
40026,SO49095,2019-02-12,428,697,282,1,"4",$209.26,$837.04,$743.28
40027,SO49095,2019-02-12,356,697,282,1,"4","$1,242.85","$4,971.4","$4,471.42"
40028,SO49105,2019-02-14,395,650,282,1,"4",$61.37,$245.48,$181.67
40029,SO49105,2019-02-14,470,650,282,1,"4",$22.79,$91.16,$62.68
40030,SO49105,2019-02-14,308,650,282,1,"4",$744.27,"$2,977.08","$2,643.66"
40031,SO49114,2019-02-16,356,43,282,1,"4","$1,242.85","$4,971.4","$4,471.42"
40032,SO49114,2019-02-16,362,43,282,1,"4","$1,229.46","$4,917.84","$4,423.24"
40033,SO49114,2019-02-16,358,43,282,1,"4","$1,229.46","$4,917.84","$4,423.24"
40034,SO49114,2019-02-16,364,43,282,1,"4",$647.99,"$2,591.96","$2,393.74"
40035,SO49497,2019-03-16,343,438,282,1,"4",$469.79,"$1,879.16","$1,946.83"
40036,SO49852,2019-04-13,327,698,282,1,"4",$469.79,"$1,879.16","$1,946.83"
40037,SO50210,2019-05-06,428,43,282,1,"4",$209.26,$837.04,$743.28
40038,SO50210,2019-05-06,364,43,282,1,"4",$647.99,"$2,591.96","$2,393.74"
40039,SO50217,2019-05-08,356,650,282,1,"4","$1,242.85","$4,971.4","$4,471.42"
40040,SO50217,2019-05-08,421,650,282,1,"4",$196.33,$785.32,$581.13
40041,SO50217,2019-05-08,428,650,282,1,"4",$209.26,$837.04,$743.28
40042,SO50217,2019-05-08,395,650,282,1,"4",$61.37,$245.48,$181.67
40043,SO50270,2019-05-20,421,697,282,1,"4",$196.33,$785.32,$581.13
40044,SO50270,2019-05-20,401,697,282,1,"4",$65.6,$262.4,$194.18
40045,SO50270,2019-05-20,308,697,282,1,"4",$744.27,"$2,977.08","$2,643.66"
40046,SO50270,2019-05-20,358,697,282,1,"4","$1,229.46","$4,917.84","$4,423.24"
40047,SO50270,2019-05-20,419,697,282,1,"4",$52.65,$210.6,$155.84
40048,SO50270,2019-05-20,427,697,282,1,"4",$209.26,$837.04,$743.28
40049,SO50754,2019-06-28,422,438,282,1,"4",$67.54,$270.16,$199.92
40050,SO50754,2019-06-28,327,438,282,1,"4",$469.79,"$1,879.16","$1,946.83"
40051,SO50754,2019-06-28,343,438,282,1,"4",$469.79,"$1,879.16","$1,946.83"
40052,SO51715,2019-08-05,588,43,282,1,"4",$461.69,"$1,846.76","$1,679.11"
40053,SO51715,2019-08-05,363,43,282,1,"4","$1,376.99","$5,507.96","$5,007.93"
40054,SO51715,2019-08-05,517,43,282,1,"4",$31.58,$126.32,$93.49
40055,SO51721,2019-08-06,531,650,282,1,"4",$149.87,$599.48,$547.14
40056,SO51721,2019-08-06,543,650,282,1,"4",$37.25,$149,$110.27
40057,SO51721,2019-08-06,603,650,282,1,"4",$72.89,$291.56,$215.77
40058,SO51721,2019-08-06,559,650,282,1,"4",$12.14,$48.56,$35.95
40059,SO51721,2019-08-06,591,650,282,1,"4",$338.99,"$1,355.96","$1,232.87"
40060,SO51721,2019-08-06,306,650,282,1,"4",$809.76,"$3,239.04","$2,956.16"
40061,SO51721,2019-08-06,467,650,282,1,"4",$14.69,$58.76,$36.64
40062,SO51721,2019-08-06,527,650,282,1,"4",$158.43,$633.72,$578.38
40063,SO51783,2019-08-18,597,697,282,1,"4",$323.99,"$1,295.96","$1,178.32"
40064,SO51783,2019-08-18,309,697,282,1,"4",$818.7,"$3,274.8","$2,988.8"
40065,SO51783,2019-08-18,598,697,282,1,"4",$323.99,"$1,295.96","$1,178.32"
40066,SO51783,2019-08-18,513,697,282,1,"4",$218.45,$873.8,$797.5
40067,SO51783,2019-08-18,400,697,282,1,"4",$37.15,$148.6,$109.97
40068,SO51783,2019-08-18,527,697,282,1,"4",$158.43,$633.72,$578.38
40069,SO53578,2019-09-23,481,438,282,1,"4",$5.39,$21.56,$13.45
40070,SO57036,2019-11-05,309,43,282,1,"4",$818.7,"$3,274.8","$2,988.8"
40071,SO57036,2019-11-05,591,43,282,1,"4",$338.99,"$1,355.96","$1,232.87"
40072,SO57046,2019-11-07,398,650,282,1,"4",$26.72,$106.88,$79.1
40073,SO57046,2019-11-07,295,650,282,1,"4",$818.7,"$3,274.8","$2,988.8"
40074,SO57046,2019-11-07,552,650,282,1,"4",$54.89,$219.56,$162.49
40075,SO57046,2019-11-07,551,650,282,1,"4",$158.43,$633.72,$578.38
40076,SO57046,2019-11-07,599,650,282,1,"4",$323.99,"$1,295.96","$1,178.32"
40077,SO57046,2019-11-07,543,650,282,1,"4",$37.25,$149,$110.27
40078,SO57046,2019-11-07,488,650,282,1,"4",$32.39,$129.56,$166.29
40079,SO57046,2019-11-07,517,650,282,1,"4",$31.58,$126.32,$93.49
40080,SO57046,2019-11-07,465,650,282,1,"4",$14.69,$58.76,$36.64
40081,SO57046,2019-11-07,524,650,282,1,"4",$158.43,$633.72,$578.38
40082,SO57046,2019-11-07,601,650,282,1,"4",$32.39,$129.56,$95.89
40083,SO57105,2019-11-16,298,697,282,1,"4",$809.76,"$3,239.04","$2,956.16"
40084,SO57105,2019-11-16,543,697,282,1,"4",$37.25,$149,$110.27
40085,SO57105,2019-11-16,513,697,282,1,"4",$218.45,$873.8,$797.5
40086,SO57105,2019-11-16,596,697,282,1,"4",$323.99,"$1,295.96","$1,178.32"
40087,SO57105,2019-11-16,511,697,282,1,"4",$218.45,$873.8,$797.5
40088,SO57105,2019-11-16,597,697,282,1,"4",$323.99,"$1,295.96","$1,178.32"
40089,SO57105,2019-11-16,475,697,282,1,"4",$41.99,$167.96,$104.71
40090,SO59061,2019-12-29,545,438,282,1,"4",$24.29,$97.16,$71.91
40091,SO59061,2019-12-29,583,438,282,1,"4","$1,020.59","$4,082.36","$4,330.04"
40092,SO63131,2020-02-02,590,697,282,1,"4",$461.69,"$1,846.76","$1,679.11"
40093,SO63131,2020-02-02,600,697,282,1,"4",$323.99,"$1,295.96","$1,178.32"
40094,SO63131,2020-02-02,587,697,282,1,"4",$461.69,"$1,846.76","$1,679.11"
40095,SO63131,2020-02-02,544,697,282,1,"4",$48.59,$194.36,$143.84
40096,SO63131,2020-02-02,400,697,282,1,"4",$37.15,$148.6,$109.97
40097,SO63157,2020-02-08,222,650,282,1,"4",$20.99,$83.96,$52.35
40098,SO63157,2020-02-08,477,650,282,1,"4",$2.99,$11.96,$7.47
40099,SO63157,2020-02-08,488,650,282,1,"4",$32.39,$129.56,$166.29
40100,SO63157,2020-02-08,472,650,282,1,"4",$38.1,$152.4,$95
40101,SO63157,2020-02-08,559,650,282,1,"4",$12.14,$48.56,$35.95
40102,SO63157,2020-02-08,355,650,282,1,"4","$1,391.99","$5,567.96","$5,062.48"
40103,SO63202,2020-02-17,361,43,282,1,"4","$1,376.99","$5,507.96","$5,007.93"
40104,SO65256,2020-03-20,481,438,282,1,"4",$5.39,$21.56,$13.45
40105,SO69413,2020-05-05,475,43,282,1,"4",$41.99,$167.96,$104.71
40106,SO69413,2020-05-05,363,43,282,1,"4","$1,376.99","$5,507.96","$5,007.93"
40107,SO69422,2020-05-07,544,650,282,1,"4",$48.59,$194.36,$143.84
40108,SO69422,2020-05-07,515,650,282,1,"4",$16.27,$65.08,$48.17
40109,SO69422,2020-05-07,531,650,282,1,"4",$149.87,$599.48,$547.14
40110,SO69422,2020-05-07,524,650,282,1,"4",$158.43,$633.72,$578.38
40111,SO69422,2020-05-07,463,650,282,1,"4",$14.69,$58.76,$36.64
40112,SO69422,2020-05-07,306,650,282,1,"4",$809.76,"$3,239.04","$2,956.16"
40113,SO69422,2020-05-07,501,650,282,1,"4",$72.88,$291.52,$215.71
40114,SO69422,2020-05-07,601,650,282,1,"4",$32.39,$129.56,$95.89
40115,SO69422,2020-05-07,592,650,282,1,"4",$113,$452,"$1,232.87"
40116,SO69422,2020-05-07,474,650,282,1,"4",$41.99,$167.96,$104.71
40117,SO69471,2020-05-14,309,697,282,1,"4",$818.7,"$3,274.8","$2,988.8"
40118,SO69471,2020-05-14,589,697,282,1,"4",$461.69,"$1,846.76","$1,679.11"
40119,SO69471,2020-05-14,298,697,282,1,"4",$809.76,"$3,239.04","$2,956.16"
40120,SO43849,2017-08-03,232,697,272,1,"4",$28.84,$115.36,$126.9
40121,SO43914,2017-08-29,218,401,287,1,"4",$5.7,$22.8,$13.59
40122,SO44100,2017-09-16,351,293,287,1,"4","$2,024.99","$8,099.96","$7,592.38"
40123,SO44100,2017-09-16,348,293,287,1,"4","$2,024.99","$8,099.96","$7,592.38"
40124,SO44100,2017-09-16,220,293,287,1,"4",$20.19,$80.76,$48.11
40125,SO44567,2017-11-28,348,401,287,1,"4","$2,024.99","$8,099.96","$7,592.38"
40126,SO44567,2017-11-28,232,401,287,1,"4",$28.84,$115.36,$126.9
40127,SO44567,2017-11-28,344,401,287,1,"4","$2,039.99","$8,159.96","$7,648.62"
40128,SO45342,2018-02-26,350,401,287,1,"4","$2,024.99","$8,099.96","$7,592.38"
40129,SO45342,2018-02-26,345,401,287,1,"4","$2,039.99","$8,159.96","$7,648.62"
40130,SO45342,2018-02-26,218,401,287,1,"4",$5.7,$22.8,$13.59
40131,SO45342,2018-02-26,344,401,287,1,"4","$2,039.99","$8,159.96","$7,648.62"
40132,SO45542,2018-03-11,347,293,287,1,"4","$2,039.99","$8,159.96","$7,648.62"
40133,SO45542,2018-03-11,212,293,287,1,"4",$20.19,$80.76,$48.11
40134,SO46102,2018-05-30,223,401,287,1,"4",$5.19,$20.76,$22.82
40135,SO47057,2018-08-28,421,401,287,1,"4",$196.33,$785.32,$581.13
40136,SO47057,2018-08-28,419,401,287,1,"4",$52.65,$210.6,$155.84
40137,SO47057,2018-08-28,399,401,287,1,"4",$33.77,$135.08,$99.97
40138,SO47057,2018-08-28,216,401,287,1,"4",$20.19,$80.76,$55.51
40139,SO47057,2018-08-28,358,401,287,1,"4","$1,229.46","$4,917.84","$4,423.24"
40140,SO47057,2018-08-28,468,401,287,1,"4",$22.79,$91.16,$62.68
40141,SO47387,2018-09-10,420,293,287,1,"4",$141.62,$566.48,$419.18
40142,SO47387,2018-09-10,393,293,287,1,"4",$137.69,$550.76,$407.57
40143,SO47387,2018-09-10,294,293,287,1,"4",$744.27,"$2,977.08","$2,643.66"
40144,SO47387,2018-09-10,399,293,287,1,"4",$33.77,$135.08,$99.97
40145,SO47387,2018-09-10,397,293,287,1,"4",$24.29,$97.16,$71.91
40146,SO47387,2018-09-10,470,293,287,1,"4",$22.79,$91.16,$62.68
40147,SO47387,2018-09-10,412,293,287,1,"4",$180.13,$720.52,$533.18
40148,SO48328,2018-12-14,360,293,287,1,"4","$1,229.46","$4,917.84","$4,423.24"
40149,SO48328,2018-12-14,469,293,287,1,"4",$22.79,$91.16,$62.68
40150,SO48328,2018-12-14,421,293,287,1,"4",$196.33,$785.32,$581.13
40151,SO48328,2018-12-14,399,293,287,1,"4",$33.77,$135.08,$99.97
40152,SO48328,2018-12-14,354,293,287,1,"4","$1,242.85","$4,971.4","$4,471.42"
40153,SO50316,2019-05-31,458,401,287,1,"4",$44.99,$179.96,$123.73
40154,SO50316,2019-05-31,468,401,287,1,"4",$22.79,$91.16,$62.68
40155,SO50678,2019-06-06,395,293,287,1,"4",$61.37,$245.48,$181.67
40156,SO50678,2019-06-06,352,293,287,1,"4","$1,242.85","$4,971.4","$4,471.42"
40157,SO50678,2019-06-06,420,293,287,1,"4",$141.62,$566.48,$419.18
40158,SO50678,2019-06-06,393,293,287,1,"4",$137.69,$550.76,$407.57
40159,SO51821,2019-08-22,484,401,287,1,"4",$4.77,$19.08,$11.89
40160,SO51821,2019-08-22,234,401,287,1,"4",$29.99,$119.96,$153.97
40161,SO51821,2019-08-22,475,401,287,1,"4",$41.99,$167.96,$104.71
40162,SO51830,2019-08-24,217,433,272,1,"4",$20.99,$83.96,$52.35
40163,SO51830,2019-08-24,255,433,272,1,"4",$202.33,$809.32,$818.5
40164,SO51830,2019-08-24,584,433,272,1,"4",$323.99,"$1,295.96","$1,374.6"
40165,SO51830,2019-08-24,408,433,272,1,"4",$72.16,$288.64,$213.6
40166,SO51830,2019-08-24,382,433,272,1,"4",$672.29,"$2,689.16","$2,852.32"
40167,SO51830,2019-08-24,483,433,272,1,"4",$72,$288,$179.52
40168,SO51830,2019-08-24,580,433,272,1,"4","$1,020.59","$4,082.36","$4,330.04"
40169,SO51830,2019-08-24,378,433,272,1,"4","$1,466.01","$5,864.04","$6,219.79"
40170,SO51830,2019-08-24,546,433,272,1,"4",$37.25,$149,$110.27
40171,SO51830,2019-08-24,418,433,272,1,"4",$356.9,"$1,427.6","$1,443.77"
40172,SO51830,2019-08-24,477,433,272,1,"4",$2.99,$11.96,$7.47
40173,SO51830,2019-08-24,243,433,272,1,"4",$858.9,"$3,435.6","$3,474.54"
40174,SO53493,2019-09-08,511,293,287,1,"4",$218.45,$873.8,$797.5
40175,SO53493,2019-09-08,400,293,287,1,"4",$37.15,$148.6,$109.97
40176,SO53493,2019-09-08,558,293,287,1,"4",$242.99,$971.96,$719.26
40177,SO53500,2019-09-10,521,672,287,1,"4",$16.27,$65.08,$48.17
40178,SO53500,2019-09-10,502,672,287,1,"4",$200.05,$800.2,$799.41
40179,SO53500,2019-09-10,586,672,287,1,"4",$334.06,"$1,336.24","$1,845.78"
40180,SO53500,2019-09-10,566,672,287,1,"4",$334.06,"$1,336.24","$1,845.78"
40181,SO53500,2019-09-10,571,672,287,1,"4",$334.06,"$1,336.24","$1,845.78"
40182,SO53500,2019-09-10,499,672,287,1,"4",$602.35,"$2,409.4","$2,406.97"
40183,SO57136,2019-11-20,606,433,272,1,"4",$323.99,"$1,295.96","$1,374.6"
40184,SO57136,2019-11-20,287,433,272,1,"4",$202.33,$809.32,$818.5
40185,SO57136,2019-11-20,374,433,272,1,"4","$1,466.01","$5,864.04","$6,219.79"
40186,SO57176,2019-11-28,225,401,287,1,"4",$5.39,$21.56,$27.69
40187,SO58940,2019-12-06,544,293,287,1,"4",$48.59,$194.36,$143.84
40188,SO58940,2019-12-06,555,293,287,1,"4",$63.9,$255.6,$189.14
40189,SO58940,2019-12-06,361,293,287,1,"4","$1,376.99","$5,507.96","$5,007.93"
40190,SO58940,2019-12-06,398,293,287,1,"4",$26.72,$106.88,$79.1
40191,SO58946,2019-12-08,554,672,287,1,"4",$54.94,$219.76,$162.63
40192,SO58946,2019-12-08,492,672,287,1,"4",$602.35,"$2,409.4","$2,406.97"
40193,SO65252,2020-03-19,570,672,287,1,"4",$445.41,"$1,781.64","$1,845.78"
40194,SO69552,2020-05-29,477,401,287,1,"4",$2.99,$11.96,$7.47
40195,SO69552,2020-05-29,476,401,287,1,"4",$41.99,$167.96,$104.71
40196,SO47992,2018-11-07,458,487,293,1,"4",$44.99,$179.96,$123.73
40197,SO47992,2018-11-07,459,487,293,1,"4",$53.99,$215.96,$148.48
40198,SO47992,2018-11-07,233,487,293,1,"4",$28.84,$115.36,$116.32
40199,SO47992,2018-11-07,365,487,293,1,"4",$647.99,"$2,591.96","$2,393.74"
40200,SO47992,2018-11-07,454,487,293,1,"4",$35.99,$143.96,$98.98
40201,SO48001,2018-11-09,224,127,293,1,"4",$5.19,$20.76,$20.92
40202,SO48001,2018-11-09,464,127,293,1,"4",$14.13,$56.52,$38.85
40203,SO48001,2018-11-09,236,127,293,1,"4",$28.84,$115.36,$116.32
40204,SO48001,2018-11-09,469,127,293,1,"4",$22.79,$91.16,$62.68
40205,SO48001,2018-11-09,396,127,293,1,"4",$74.84,$299.36,$221.52
40206,SO48001,2018-11-09,462,127,293,1,"4",$14.13,$56.52,$38.85
40207,SO48001,2018-11-09,448,127,293,1,"4",$11.99,$47.96,$32.98
40208,SO48001,2018-11-09,358,127,293,1,"4","$1,229.46","$4,917.84","$4,423.24"
40209,SO48001,2018-11-09,428,127,293,1,"4",$209.26,$837.04,$743.28
40210,SO48057,2018-11-20,343,343,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40211,SO48057,2018-11-20,415,343,293,1,"4",$198.04,$792.16,$586.19
40212,SO48057,2018-11-20,333,343,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40213,SO48057,2018-11-20,216,343,293,1,"4",$20.19,$80.76,$55.51
40214,SO48057,2018-11-20,414,343,293,1,"4",$149.03,$596.12,$441.13
40215,SO48057,2018-11-20,325,343,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40216,SO48057,2018-11-20,271,343,293,1,"4",$202.33,$809.32,$748.63
40217,SO48057,2018-11-20,221,343,293,1,"4",$20.19,$80.76,$55.51
40218,SO48057,2018-11-20,341,343,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40219,SO48057,2018-11-20,331,343,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40220,SO48079,2018-11-27,387,433,293,1,"4",$600.26,"$2,401.04","$2,422.6"
40221,SO48079,2018-11-27,375,433,293,1,"4","$1,308.94","$5,235.76","$5,282.74"
40222,SO48079,2018-11-27,337,433,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40223,SO48079,2018-11-27,343,433,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40224,SO48308,2018-12-07,458,692,293,1,"4",$44.99,$179.96,$123.73
40225,SO48310,2018-12-08,335,644,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40226,SO48310,2018-12-08,280,644,293,1,"4",$183.94,$735.76,$680.57
40227,SO48310,2018-12-08,439,644,293,1,"4",$780.82,"$3,123.28","$2,889.03"
40228,SO48390,2018-12-28,325,235,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40229,SO48390,2018-12-28,224,235,293,1,"4",$5.19,$20.76,$20.92
40230,SO48789,2019-01-30,323,668,293,1,"4",$469.79,"$1,879.16","$1,946.83"
40231,SO49092,2019-02-11,393,127,293,1,"4",$137.69,$550.76,$407.57
40232,SO49092,2019-02-11,216,127,293,1,"4",$20.19,$80.76,$55.51
40233,SO49092,2019-02-11,447,127,293,1,"4",$15,$60,$41.25
40234,SO49101,2019-02-13,358,487,293,1,"4","$1,229.46","$4,917.84","$4,423.24"
40235,SO49101,2019-02-13,216,487,293,1,"4",$20.19,$80.76,$55.51
40236,SO49101,2019-02-13,308,487,293,1,"4",$744.27,"$2,977.08","$2,643.66"
40237,SO49101,2019-02-13,230,487,293,1,"4",$28.84,$115.36,$116.32
40238,SO49101,2019-02-13,397,487,293,1,"4",$24.29,$97.16,$71.91
40239,SO49101,2019-02-13,462,487,293,1,"4",$14.13,$56.52,$38.85
